	claim	label
2535	Vanna White was fired from her hostess role on 'Wheel of Fortune' due to her compulsive roulette playing.	false
2536	"Abraham Lincoln authored a list of maxims beginning with 'You cannot bring about prosperity by discouraging thrift.'"""	false
2537	"A 'Newlywed Game' contestant said the weirdest place she'd ever ""made whoopee"" was ""up the butt."""	true
2538	The fashion of sagging one's pants was born of a prison mode of signaling sexual availability.	false
2539	The “your online service is overloaded and will cancel your account if you don’t forward this message” form of leg pull began its life on the Internet in December 1999 with a jape that targeted users of the free Hotmail e-mail service, and over the years it mutated to eventually settle on Facebook users:	false
2540	The Obama administration has ordered $1 billion worth of 'disposable coffins' for use with 'FEMA camps.'	false
2541	Photographs show a suspect who was decapitated by a wrought-iron fence while fleeing from police.	true
2542	The idea for FedEx earned that company's founder a failing mark while he was a college student.	false
2543	Mike Huckabee created a handy guide to identifying a secret homosexual handshake.	false
2544	This  page is a round-up to provide readers with a quick check of some hoax-like items found around the web which we haven’t had a chance to do full write-ups on yet.	false
2545	Photograph shows a long-exposure shot of lightning striking a tree.	false
2546	PETA workers are stealing family pets and euthanizing them.	false
2547	Elizabeth Warren lives in a multi-million-dollar mansion and relied on scant Native American heritage claims to land a job at Harvard.	false
2548	For those who place wagers on sporting events, correctly predicting which team will win a particular match generally isn’t sufficient — what the successful bettor really has to anticipate is whether or not the (relative) final score of a contest will fall within the point spread (also known as the “line”) established by the sports book outfits that broker the wagers. (That is, the sports gambler isn’t technically betting on whether Team A will beat Team B, but rather whether Team A will win the contest by at least a specified number of points.) Lines are based upon a number of factors (e.g., teams’ past performances, current player injuries, anticipated weather conditions) and are generally established to produce “two-way action” (i.e., balanced betting on both sides).	false
2549	Law enforcement's search for a prolific counterfeiter of one-dollar bills lasted ten years.	true
2550	A man divorced his wife after he examined a photograph of her and spotted a man hiding under her bed.	false
2551	A coloring crayon can be used as a candle for a short time in an emergency.	true
2552	Instant cake mixes sold poorly until one food company decided to require the addition of a fresh egg to their product.	false
2553	A photograph shows a pregnant woman waiting to welcome home a military husband who couldn't have fathered the child she's carrying.	false
2554	A photograph shows an STD-related infection known as 'blue waffle disease.'	false
2555	The Fox News Channel won a 2004 court case allowing the cable channel to lie to viewers.	false
2556	Richard Blum, the husband of Senator Dianne Feinstein, obtained a contract to broker sales of USPS  facilities due to his wife's influence.	false
2557	Convicted Boston Marathon bomber Djokhar Tsarnaev  was badly beaten in prison.	false
2558	A phony carpark attendant collected parking fees outside the Bristol Zoo for over twenty years.	false
2559	Michele Bachmann said Martin Luther King would still be alive today if black people were allowed to own guns in the 1960s.	false
2560	"A number of localities in the United States, France, and Britain are considered Muslim ""no-go zones"" (operating under Sharia Law) where local laws are not applicable."	false
2561	Photograph shows Barack Obama without his hand over his heart while the U.S. national anthem is being played.	true
2562	A strange skeleton found in the Atacama desert has baffled scientists and is an a human-alien hybrid.	false
2563	"A significant and growing number of college students support ""post-birth abortions,"" extending to children as old as four or five."	false
2564	The consumption of poppy seeds used on bagels and muffins can produce positive results on drug screening tests.	true
2565	On 21 December 2014, YouTube user CasperTheFriendlyToast published a video titled “Pastor Punches Kid in the Chest.” Since being posted, the disturbing clip has been viewed millions of times, and the man giving the sermon in the video has been identified as Eric Dammann of Bible Baptist Church in Hasbrouck Heights, New Jersey:	false
2566	Experiment proves water that has been boiled in a microwave oven is harmful to plants.	false
2567	"A video clip shows a car with color-changing ""paramagnetic paint."""	false
2568	Actress Jamie Lee Curtis acknowledged in an interview that she was born with both male and female sex organs.	false
2569	A photograph shows a UFO discovered at the bottom of the Baltic Sea.	false
2570	The word 'picnic' originated with crowds gathering to witness lynchings.	false
2571	A photograph captures a young Barack Obama as a Black Panther party member.	false
2572	"Senator Dianne Feinstein said that ""All vets are mentally ill and the government should prevent them from owning firearms."""	false
2573	An item about a scheme for Americans to avoid purchasing gasoline produced from imported oil has been circulating online in various forms since 2002 and has undergone many revisions in the process.  It is now confusing mishmash that can’t decide whether it’s a plan for informing consumers where to buy gasoline produced in the United States, how to avoid oil companies that import crude from Saudi Arabia, how to avoid oil companies that import crude from the Middle East, or how to avoid oil companies that import crude from OPEC countries (many of which are not Middle Eastern):	false
2574	New Year's is the day of the year on which the greatest number of people are killed in automobile accidents.	false
2575	Singer Bobby Shmurda was stabbed to death at Rikers Island by his cellmate.	false
2576	The iconic founder of the Playboy empire has died at age 91	true
2577	A newly-elected Muslim Congressman took his oath of office on the Quran instead of the Bible.	true
2578	U.S. farmers are saturating wheat crops with the herbicide Roundup as a desiccant before each harvest, causing an increase in wheat-related ailments.	false
2579	The character 'Rudolph the Red-Nosed Reindeer' was created by a father to bring comfort to his daughter as her mother was dying of cancer.	false
2580	The interaction of Motrin and Robitussin causes heart attacks in children.	false
2581	All of the reindeer that pull Santa's sleigh are female.	false
2582	A FedEx driver committed suicide after crashing and destroying hundreds of Christmas presents.	false
2583	A photograph shows a Texas plumbing company's truck in the hands of a militant group in Syria.	true
2584	"The opening line of the Christmas carol ""God Rest Ye Merry Gentlemen"" means ""God make you mighty, gentlemen."""	false
2585	Jingle Bells was written as a Christmas song.	false
2586	E-mails from a company's Human Resources Director document the difficulties of office holiday party planning.	false
2587	Pope Francis said it's not necessary for one to believe in God in order to be a good person.	false
2588	A kitten died after ingesting a chemical sprayed on a Home Depot Christmas tree.	false
2589	Michigan has passed a law exempting emergency medical personnel from treating gay people.	false
2590	A child dying of cancer wants you to send him cards so he can get into the Guinness World Book of Records.	false
2591	Photographs show images of the Pearl Harbor attack taken by a sailor in December 1941 and recently found in an old Brownie camera stored in a foot locker.	false
2592	I just saw a post on Facebook: THE KOCH BROTHERS BUY NPR “After making large donations to National Public Radio (NPR), the radio network charged with delivering an alternative viewpoint to Americans, NPR has slashed its environmental and climate change coverage. Is anyone surprised?	false
2593	"A student was forced to remove his ""Help 4 Heroes"" wristband because it might offend Muslims."	false
2594	The Monday after Thanksgiving is the busiest online shopping day of the year in the United States.	false
2595	A 14-year-old boy named Devon Ward is missing from his Horseheads, New York, home.	false
2596	Facebook is barring users from posting images of nativity scenes.	false
2597	The day after Thanksgiving in the United States, Black Friday, is the biggest shopping day of the year.	false
2598	Legends about the first Thanksgiving.	false
2599	The first three digits of a bar code indicate a product's country of origin.	false
2600	A photograph shows the only known golden zebra in existence, living at an animal sanctuary in Hawaii.	false
2601	A dying black veteran named William G. Lillas spoke out on his deathbed about a number of issues in black culture.	false
2602	Parking lot carjackers are placing flyers or $100 bills on the windows of automobiles, then taking the cars when drivers step out of their vehicles to remove them.	false
2603	A photograph shows a deadly 'snow snake' that has reportedly bitten and killed several people in the U.S., causing their blood to freeze.	false
2604	Scammers trick e-mail users into opening virus-launching attachments by sending phony package delivery failure notifications.	true
2605	Ongoing tetanus vaccine campaigns in Kenya are a ruse to sterilize women of childbearing age.	false
2606	German and British front-line soldiers sang carols, exchanged gifts, and played soccer during a World War I Christmas truce.	true
2607	Everyone, no matter how well educated or gifted in his or her use of the English language, will at times reach for a word and grab the wrong one. Because so much of what we do at snopes.com involves staring at the written word day in and day out, we’ve pulled together a collection of online linguistic misfires we found particularly entertaining. (Hey, we spend our days staring at computer screens. It doesn’t take much to amuse us.) Some of these howlers were clearly instances of wrong words being chosen in place of similar-sounding right ones, but others were just as clearly the result of common phrases having been misheard by those who later tried to put them to use.	false
2608	Monster brand energy drink uses a Hebrew version of 666 in their logo.	false
2609	The mayor of Ath, in Belgium, refused to remove pork from school canteens in the face of pressure from Muslim parents.	false
2610	Jaden Smith stated he wanted to have his penis removed on his 18th birthday.	false
2611	News accounts report children receiving tainted Halloween candy.	false
2612	A machine-shop worker tore his scrotum in a piece of machinery and then stapled it back together.	true
2613	Medical research has established a causative link between root canals and cancer mortality.	false
2614	Kohl's department stores are distributing $75 coupons online as part of an anniversary promotion.	false
2615	Rep. Michele Bachmann questioned why dinosaur bones aren't dirty if they've been buried for millions of years.	false
2616	A woman sought medical help to remove a deer tongue she had used for self-pleasuring purposes.	true
2617	Summary of 1956 Republican platform describes a significant divergence from the party's focus in recent decades.	false
2618	Prayers are needed for the city of Queragosh (Qaraqosh), which has fallen to ISIS and is seeing Christian children being beheaded in large numbers.	false
2619	Costco is giving out free $200 gift cards or $41 off a $50 purchase to Facebook users  to celebrate the company's 41st anniversary.	false
2620	Starbucks is awarding social media users free $50 or $100 gift cards to celebrate its 45th anniversary.	false
2621	"Thieves armed with ""code grabbers"" are breaking into cars by recording signals sent by remote keyless entry devices."	false
2622	A photograph captures a cheerleader suffering an unfortunate bout of diarrhea in mid-air as her horrified teammates watch.	false
2623	"Americans can send holiday cards to service members and veterans through the ""Holiday Mail for Heroes"" program."	false
2624	A letter to the editors of a local newspaper urges atheists to get out of America.	false
2625	Photographs show giant mutant spiders produced by government DNA experiments in Missouri.	false
2626	Forty Marines rescued kids from a Pentagon daycare facility on 9/11, then enclosed them in a protective corral of cribs.	false
2627	Australia says NO — This will be the second Time Julia Gillard has done this!	false
2628	Prospective new gang members are being initiated by killing the drivers of cars who flash their headlights at them.	false
2629	Gelatin is made from the bones, hides, and other parts of of animals, including horses.	true
2630	The following is a list of celebrities about whom death hoaxes have been propagated on the Internet.  None of the individuals listed below is actually dead.	false
2631	Photographs show Muslims praying in the streets of New York City.	false
2632	Photographs show the aftermath of a motorcycle-automobile collision.	true
2633	Facebook will be working with the DEA to monitor all Facebook posts for indications of drug use.	false
2634	A megalodon capsized a South African charter vessel in April 2013.	false
2635	Wrestler Hulk Hogan has passed away after being shot in the head.	false
2636	The tale of the “bedbug letter,” in which a complaining business customer receives a seemingly personalized and polite written apology in response to his correspondence — marred by the inadvertent inclusion of crude instructions from a manager to send the recipient “the standard SOB letter” — has been a part of contemporary lore since at least the 1920s, as these examples document:	false
2637	Former president George W. Bush was arrested in Dallas for cocaine possession.	false
2638	"Jimi Hendrix was dropped as an opening act from a Monkees tour because the Daughters of the American Revolution complained that his stage act was ""too erotic."""	false
2639	true	true
2640	Drinking four glasses of water at the beginning of each day will prevent heart attacks and cure various diseases.	false
2641	A video clip shows a NASA studio-produced 'outtake' of the first moon landing.	false
2642	A Huntley and Palmers biscuit tin included risqué images on its lid.	true
2643	"Photograph shows boxes of Tyson ""[inverted] boneless pork rectums."""	true
2644	The purpose of the 'crash' or 'brace' position in airliners is to kill passengers quickly in the event of an crash, or to preserve their remains so as to make identification of bodies easier.	false
2645	A bigoted and obnoxious airline passenger demanding special treatment gets more than he bargained for.	false
2646	The Canadian $2 bill (or $5 bill or $10 bill) depicts the U.S. flag flying over Parliament.	false
2647	Scammers place phone calls to hotel rooms to dupe guests into giving up their credit card info.	false
2648	"Soupy Sales was once suspended for asking his young television viewers to send him ""little green pieces of paper"" taken from their parents' wallets."	true
2649	A teenaged Laura Bush caused the death of a classmate in an automobile accident.	true
2650	An inattentive janitor caused several deaths in a hospital when he disconnected patients' life support systems to plug in a floor polisher.	false
2651	Photographs show an infant Egyptian girl with a second head.	true
2652	Photograph shows a man named Brian Peppers, who was a registered sex offender in Ohio.	true
2653	A Houston doctor was decapitated by a malfunctioning elevator.	true
2654	Image shows a fourth-grade science quiz about 'Dinosaurs: Genesis and the Gospel' from a South Carolina school.	true
2655	Photograph shows Michelle Obama not saluting the flag during a 2011 Veterans Day ceremony.	false
2656	Venomous 'two-striped telamonia' spiders are lurking beneath toilet seats in public restrooms.	false
2657	"Sarah Palin said Malaysia Airlines Flight 370 may have disappeared ""because it mistakenly flew too high and ended up in heaven."""	false
2658	Jim Nabors married Rock Hudson were married to each other.	false
2659	A distant relative of Donald Trump was a horse thief and a train robber.	false
2660	Actor James Woods said he observed and reported four suspicious men possibly making a hijacking trial run on an airline flight before the 9/11 attacks.	true
2661	Coins left on military tombstones denote visits from living soldiers.	false
2662	A photograph shows an anti-rape device known as RapeX, a female condom with teeth lining the inside.	false
2663	Popular R&B singer Ciara was born male.	false
2664	A Chinese coal miner was recently found alive in an abandoned mine 17 years after he had been trapped inside it by an earthquake.	false
2665	"<CENTER><IMG SRC=""../graphics/titanic.jpg""></CENTER>"	false
2666	"<CENTER><<IMG SRC=""https://us-east-1.tchyn.io/snopes-production/uploads/images/graphics/epstein.jpg"" data-recalc-dims=""1""></CENTER>"	false
2667	"<CENTER><IMG SRC=""https://us-east-1.tchyn.io/snopes-production/uploads/images/pregnant/graphics/baby.jpg"" data-recalc-dims=""1""></CENTER>"	false
2668	"<CENTER><IMG SRC=""https://us-east-1.tchyn.io/snopes-production/uploads/images/language/graphics/jfk.jpg?resize=590,197""  data-recalc-dims=""1""></CENTER>"	false
2669	Actor Humphrey Bogart was born on Christmas Day.	true
2670	NASA spent millions of dollars developing an 'astronaut pen' that would work in outer space, while the Soviets fixed the problem much more cheaply and quickly by using pencils.	false
2671	Actor Leonardo DiCaprio will be portraying Martin Luther King in an upcoming film.	false
2672	For twenty-five years, two brothers-in-law traded the same pants back and forth between them as a Christmas gift, each time finding more inventive ways to wrap them.	true
2673	New federal regulations are reclassifying as safe for human consumption meat from animal carcasses containing cancers, tumors, and open sores.	false
2674	Reusing, freezing, or heating plastic water bottles will cause them to break down into carcinogenic compounds or release dioxins.	false
2675	Ben & Jerry's ice cream outlets are offering free cones on Tuesday, 10 April 2018.	true
2676	A humorous narrative about FBI agents trying to arrange for delivery of nineteen pizzas to a psychiatric hospital hit our inbox in 1995:	false
2677	In mid-March 2014, television station WECT reported that a second-grade student at Cerro Gordo Elementary School in Columbus County, North Carolina, had her rough draft of a school paper on the topic of “My hero is Jesus” rejected by her teacher due to its subject matter:	false
2678	The 1980s sitcom 'Joanie Loves Chachi' garnered tremendous ratings in Korea due to an inadvertent language issue.	false
2679	"<CENTER><IMG SRC=""http://farm4.static.flickr.com/3104/2546906559_a0757765d5_o.jpg"" WIDTH=590 HEIGHT=197></CENTER>"	false
2680	"A new Pepsi soda can design omits the words ""under God"" from the Pledge of Allegiance."	false
2681	A coroner had his hands full determining just that in the case of a man who jumped off a building, only to have a shotgun blast finish him off halfway down.	false
2682	According to legend, Russian empress Catherine the Great died while attempting to engage in sexual intercourse with a horse. The truss holding her equine paramour broke, crushing Catherine to death beneath the poor beast.	false
2683	"<CENTER><IMG SRC=""../graphics/fredphelps.jpg"" WIDTH=590 HEIGHT=197></CENTER>"	false
2684	Unsuspecting phone customers are gulled into placing calls to area codes in the Caribbean that result in hefty charges.	false
2685	Deborah Harry was nearly abducted by serial killer Ted Bundy in New York and narrowly escaped with her life.	false
2686	A video captured an unwitting beachgoer being snatched by a killer whale.	false
2687	The government forced KFC to stop using the word 'chicken' in their name because they serve meat derived from mutant animals.	false
2688	The Talking Angela app unsafely prompts children to provide personal information about themselves.	false
2689	The following quote, attributed to President Abraham Lincoln, has been periodically dusted off and presented to the public as a prophetic warning about the destruction of America through the usurpation of power and concentration of wealth by capitalist tyrants for over a century now, undergoing a renewed burst of popularity whenever wartime exigencies stir public debate over governmental policies:	false
2690	Fake, chemical-laden plastic snow has been falling on the U.S.	false
2691	"<CENTER><IMG SRC=""https://us-east-1.tchyn.io/snopes-production/uploads/images/politics/graphics/mars.jpg?resize=590,197""  data-recalc-dims=""1""></CENTER>"	false
2692	Rectal thermometers are 'personally tested' in the very same way that consumers use them.	false
2693	The American Red Cross charges a fee to persons whom they assist.	false
2694	Photograph shows a cat burned by the spillage of a cinnamon reed diffuser.	true
2695	The image of a naked man is hidden in the artwork of Camel cigarette packs.	false
2696	"A list reproduces Saul Alinsky's rules for ""How to Create a Social State."""	false
2697	The September 2012 terrorist attacks on the U.S. mission in Benghazi, Libya, have been a wellspring of rumors, most of them critical of the Obama administration’s response to the situation (particularly the actions of President Obama and Secretary of State Hillary Clinton.  The block below captures some of the more prominent rumors from various sources that made the online rounds in the immediate aftermath of the attacks:	false
2698	A lion and tiger and bear; oh my!	false
2699	52 thoroughbred horses are destined for slaughter if adopters are not found for them soon.	false
2700	Photographs show children sent through the mail.	false
2701	"""You've Received a (Hallmark) Postcard from a Family Member!"" e-mails harbor a dangerous virus."	false
2702	A U.S. serviceman wrote a poem describing a soldier's lonely night before Christmas.	true
2703	"The song ""The Twelve Days of Christmas"" was created as a coded reference to important articles of the Christian faith."	false
2704	"Photograph shows a ""thank you"" sign to Jews from the Chinese Restaurant Association of the United States."	false
2705	"<CENTER><IMG style=""border:1px solid black"" SRC=""http://gleekoutbr.com/wp-content/uploads/2013/09/celine-dion-05.jpg"" WIDTH=590 HEIGHT=197></CENTER>"	false
2706	The animated TV show 'SpongeBob SquarePants' has been canceled.	false
2707	"A Salvation Army official stated that homosexuals ""deserve to die."""	false
2708	Scammers use debit card information gleaned during delivery of gifts to make unauthorized ATM withdrawals.	false
2709	The first Thanksgiving proclamation in the United States was issued by George Washington.	true
2710	Holiday turkey preparation provides set-up for humorous scenarios.	false
2711	The presidential practice of pardoning a live turkey before Thanksgiving originated with President Harry Truman in 1947.	false
2712	President John F. Kennedy called himself a jelly donut in his famous 1963 speech in Berlin, Germany.	false
2713	Ugg boots are made from sheepskin.	true
2714	Pampers Dry Max diapers commonly cause severe diaper rash and chemical burns on infants.	false
2715	An illustration from a withdrawn Yellow Pages ad reveals a risqué image when a portion of it is viewed upside-down.	true
2716	The hooker sent to a john's room turns out to be his daughter.	false
2717	A letter to the editor suggested that 2007's early start to Daylight Saving Time contributed to global warming.	false
2718	"<CENTER><IMG SRC=""http://brennanandwoolston.com/dogtraining2/wp-content/uploads/2013/06/dog5-600x200.jpg"" WIDTH=590 HEIGHT=197></CENTER>"	false
2719	"Walter Reed Hospital will accept Christmas cards addressed to ""A Recovering American Soldier."""	false
2720	Rapists prowling a Target store parking lot use an elderly woman in distress to lure victims.	false
2721	"Facebook is removing photographs of military amputees from their network, deeming them ""offensive."""	false
2722	A list of 'Which Side of the Fence?' entries distinguishing Republicans from Democrats originated with comedian Jeff Foxworthy.	false
2723	The federal government provides a much greater monthly allowance to refugees than to retirees.	false
2724	Giant mutant killer hornets created by exposure to radiation from the Fukushima nuclear plant have killed several people in Nebraska.	false
2725	A man using the screen name 'DreamWeaverGrey' is luring women to their deaths over the Internet.	false
2726	The chairman of the Barilla pasta brand once said he would never use homosexual couples in his advertisements.	true
2727	An animal shelter will soon be closing or moving and will euthanize all the animals currently in their care that have not been adopted.	false
2728	Ordinary use of canola oil is dangerous to consumers.	false
2729	On average, men think about sex every seven seconds.	false
2730	"""Sliders"" steal women's purses from cars while their owners are busy pumping gas."	true
2731	"<CENTER><IMG SRC=""http://www.sallasauto.com/ckfinder/userfiles/images/car-care-clinic.jpg"" WIDTH=590 HEIGHT=197></CENTER>"	false
2732	Photographs show people in Thailand carving up and consuming a human body.	false
2733	"The cover of Disney's ""The Little Mermaid"" home video includes a phallus deliberately drawn by a disgruntled artist."	false
2734	One of Sylvester Stallone's first screen efforts was a starring role in a porn film.	true
2735	The U.S. government has purchased a stockpile of 30,000 guillotines.	false
2736	"During an MTV interview, singer Lauryn Hill said: ""I would rather die than have a white person buy one of my albums."""	false
2737	"Adolf Hitler once said, ""To conquer a nation, you must first disarm its citizens."""	false
2738	The web site Genpets.com sells mass-produced, bioengineered pets.	false
2739	Target does not allow Salvation Army bellringers to solicit donations on stores premises.	true
2740	Salvation Army bell-ringers keep a portion of the monies deposited into their kettles.	false
2741	"Photograph shows Barack Obama carrying the book The Post-American World, ""a Muslim's view of a defeated America."""	false
2742	Article details treatment of women in the Muslim world.	false
2743	Pastor Joel Osteen announced that he has resigned and renounced Christianity.	false
2744	Video features a North Korean propaganda report on 'how Americans live today.'	false
2745	As is typically the case in the wake of tragedy, many rumors began to swirl after the 14 December 2012 shootings at Sandy Hook Elementary in Newtown, Connecticut, which left 26 victims dead at that school. We’ll try to keep up with some of the more widely-circulated ones below:	false
2746	"During the 2007 Emmy Awards ceremony, actress Kathy Griffin  told Jesus to ""suck it"" and said that her Emmy was now her God."	true
2747	“Do you know what the area code for Buffalo is?” begins a popular joke of the 1990s.  “Oh-for-four” (044) is the punchline response, a reference to the city’s NFL football team, which went down to defeat in four consecutive Super Bowls from 1991 to 1994.  The joke is sardonically funny, but it’s also an unfortunate reinforcement of the stigmatization of those who come up just short of first place in the highest levels of athletic competition as “failures.”  Sure, the Buffalo Bills have never won on Super Sunday and thereby established themselves as champions of the NFL, but that shortfall should not be allowed to obscure the Bills’ remarkable achievement: only an extraordinarily talented team could have reached the Super Bowl for four straight years, and nobody but the Bills has ever accomplished that feat.  (The Miami Dolphins managed three consecutive Super Bowl appearances in the early 1970s, losing the first and winning the next two.)	false
2748	In 1995, former president George H.W. Bush resigned as a Life Member of the NRA.	true
2749	An alignment of three planets over the Pyramids at Giza occurred in December 2012, an event which takes place only once in 2,800 years.	false
2750	Actress Martha Raye entertained troops and tended to wounded soldiers in the field in Vietnam.	true
2751	A woman with eight children earns $144,000 per year for her family by giving up her kids to foster care.	false
2752	Cups and burger wrappers used by the In-N-Out Burger chain are printed with references to Bible verses.	true
2753	Several actors have kicked the bucket in front of an audience.	true
2754	McDonald's is importing foreign beef for use in its restaurants in the United States and Canada.	false
2755	A photograph shows a 'rainbow owl' that dwells in the U.S. and China.	false
2756	"A trojan worm known as Koobface is ""spreading like wildfire"" via Facebook."	false
2757	"Hackers are inserting ""sexual videos"" into the walls and profiles of your Facebook friends."	false
2758	A fire in a three-apartment dwelling killed black and Mexican families living there but spared a white couple because they were the only ones at work when the blaze started.	false
2759	The following photograph and text presented document a real incident, although they are not related to the Occupy Wall Street movement (OWS) referenced in the text, because the event depicted took place several years prior to the origins of OWS:	false
2760	Fast food restaurants, prisons, and school cafeterias use 'Grade D but edible' meat.	false
2761	–	false
2762	The Social Security system has been a contentious political issue ever since it was proposed by President Franklin D. Roosevelt and implemented in 1935. Arguments regarding how the system should be used, administered, and funded — and even whether it should exist at all — have been the subject of debate for many decades now:	false
2763	Photograph shows a Christmas card featuring a family photograph taken in jail.	false
2764	Philadelphia’s nickname may be “The City of Brotherly Love,” but sports fans in that metropolis are notorious for a lack of fraternal affection: According to reputation, Philadelphia fans love a winner (who doesn’t?) but will mercilessly turn on any players or team that don’t live up to expectations, no matter how brilliant their past performances. No single image sums up that reputation more succinctly than the claim that fans in Philadelphia once booed and pelted with snowballs that most inoffensive, beloved, and benevolent of figures, Santa Claus himself. The claim is true, although the potentially mitigating circumstances under which the incident occurred typically go unmentioned.	false
2765	A baby left on a bed is smothered under coats dropped by Christmas visitors.	false
2766	A list compiles Andy Rooney's wry observations on a variety of topics.	false
2767	In his first five years as head coach of the NFL’s Indianapolis Colts, Tony Dungy has accomplished the remarkable feat of directing his team to both five straight seasons of 10 or more wins and five straight playoff appearances. Dungy and the Colts capped this impressive string with a 12-4 season in 2006 and a 29-17 championship victory against the Chicago Bears in Super Bowl XLI on 4 February 2007.	false
2768	People have been buried alive by mistake.	true
2769	Photographs show a new Chinese aircraft carrier.	false
2770	"A sanctuary for dogs is maintained on a ""dog island"" off the coast of Florida."	false
2771	An Arizona sheriff dismissed prisoners' bellyaching about the heat by pointing out that soldiers serving in Iraq cope with similar conditions.	true
2772	A stranger who stopped to change a tire on a disabled limo was rewarded for his efforts when the vehicle's passenger, Donald Trump, paid off his mortgage.	false
2773	A famed college library is sinking into the ground because its architect failed to take the weight of the books into account.	false
2774	Coca-Cola used to contain cocaine.	false
2775	Baby Orajel can cause infants to stop breathing and turn blue.	true
2776	"Jed Babbin said that ""going to war without France is like going deer hunting without an accordion."""	true
2777	Dr. Martin Luther King, Jr. said he 'will not rejoice in the death of one, not even an enemy.'	false
2778	The printed bank deposit slip is becoming scarce as more and more people receive payments through direct deposits and use automated teller machines which do not require such paperwork.  But before all these means of electronic bookkeeping were established, a typical Friday ritual for most working folk was to trudge to the local bank with one’s paycheck, fill out a deposit slip, and stand in line to deposit the check.	false
2779	Want to know if the bulls or bears will be rampaging through the market this year? Popular wisdom says look to the Super Bowl for the answer because a seemingly startling correlation appears to exist between who wins the big game and how the market will perform in that calendar year. According to the “Super Bowl Indicator,” a triumphant team from the old American Football League (now the American Football Conference, or AFC) foreshadows a down market, but a winner from the old NFL (now the National Football Conference, or NFC) means dust off your red cape, because the bulls are coming.	false
2780	A bank employee embezzled a large sum by stealing small amounts of money from many different accounts.	false
2781	The remains of a smoldering JATO-equipped Chevrolet Impala were found embedded in the side of a cliff in the Arizona desert.	false
2782	A photo opportunity involving a bear and a honey-smeared child resulted in a terrible mauling.	false
2783	A badly injured soldier tells his parents about his lifestyle-altering injuries under the guise of presenting them as a tragedy that befell a friend.	false
2784	A photograph shows a wooden box covering a statue of George Washington at an NAACP event.	false
2785	Various statements circulated on the Internet over the years have claimed that all staffers working for members of Congress are automatically exempted from having to repay their student loan obligations:	false
2786	Women: Take off your clothes and scare terrorists!	false
2787	The staff of snopes.com were arrested after a law enforcement raid.	false
2788	Christmas is a holiday steeped in superstition and folk belief. Almost every tradition we unthinkingly observe during the festive season has its roots in long-ago times, a fact we’re comfortably though vaguely aware of even though very few of us modern fellows have any idea of the whys of our symbols and rituals. We know to erect a Christmas tree, for instance, but we don’t know why we’re supposed to, other than it looks good in our living room and gives us a place to leave presents under. We know we’re supposed to kiss under mistletoe, but we don’t know why, and we harbor a vague sense of wanting to give something to carolers who come to our door, but offhand can’t think of any reason to other than ordinary hospitality.	false
2789	The year 1998 saw the initial circulation of the following warning about shampoos and sodium laureth sulfate:	false
2790	The popular Chinese dish chop suey is actually American.	false
2791	The Media will never show this but this is Arizona going down for the count.	false
2792	Earthquakes are most likely to happen when the weather is hot and dry.	false
2793	Payment of U.S. federal income taxes is voluntary.	false
2794	Buddhist extremists in India plan to burn down 200 churches and kill 200 missionaries within 24 hours.	false
2795	A text reproduces Theodore Roosevelt's words regarding the assimilation of immigrants into American culture.	true
2796	Former NFL quarterback Kurt Warner married a woman who had two children, one a special needs child.	true
2797	A chart shows the relationship of voting patterns and intelligence quotients by state.	false
2798	Photographs show an enormous bear killed by an Alaskan hunter.	false
2799	Jane Fonda and Ted Turner were refused service in a restaurant run by a Vietnam War veteran.	false
2800	The “chicken cannon” legend has reached us in several different forms over the years, as demonstrated by the following examples:	false
2801	Charles Manson was one of the 437 applicants who tried out for The Monkees in 1965.	false
2802	Technical glitch on CNN web site revealed obituaries for several famous but not-yet-dead people.	true
2803	Restroom hand dryers spread disease by blowing germs and bacteria around.	false
2804	In Canada, Santa's postal code is H0H 0H0.	true
2805	The sculpture pictured below is real, and it was indeed crafted by an Iraqi sculptor from bronze recovered by melting down statues of former Iraqi leader Saddam Hussein, but the accompanying explanatory text is quite misleading: The Iraqi sculptor was not “forced by Saddam Hussein to make the many hundreds of bronze busts of Saddam,” he did not produce the memorial shown because he was “so grateful that the Americans liberated his country,” and the monument was not his idea. Members of the U.S. Army paid the sculptor, who had previously worked on a few other Saddam statues, to create the work pictured according to a design of their choosing:	false
2806	Elections are supposed to be solemn affairs, the occasions when citizens in democracies exercise their right to choose those persons who will represent them in their government.  It’s sometimes hard to take elections as seriously as we should, though, when we witness such spectacles as dead people running for office, voters mounting write-in campaigns for fictional characters (or other ineligible candidates), or even offices that remain unfilled because no candidates venture to run for them.	false
2807	Many rumors and items of misinformation related to the current swine flu pandemic have been swirling about the Internet, far too many for us to address each of them individually.  Instead, we present this collection of resources readers can to use to obtain reliable, up-to-date information about swine flu symptoms, precautions, and treatment.	false
2808	Mister Ed, the talking equine of television fame, was a horse.	false
2809	Al Gore's residence uses considerably more energy than the average American home.	false
2810	"A test message slipped into a live mailing, resulting in prospective customers receiving letters that greeted them with the salutation ""Dear Rich Bastard."""	true
2811	Some symptoms of a heart attack are subtle and can be mistaken for indigestion.	true
