,0
8931,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
8932,https://www.snopes.com/fact-check/josh-moores-breastfeeding-comment/
8933,https://www.snopes.com/fact-check/bill-cosby-suicide-hoax/
8934,https://www.snopes.com/fact-check/alien-cellphone-found/
8935,https://www.snopes.com/fact-check/fake-clint-eastwood-quote/
8936,https://www.snopes.com/fact-check/900-pound-man-x-ray/
8937,https://www.snopes.com/fact-check/bill-cosbys-star-removed/
8938,https://www.snopes.com/fact-check/country-origin-meat-labeling-meme/
8939,https://www.snopes.com/fact-check/flood-road-shark-attack-photo/
8940,https://www.snopes.com/fact-check/hillary-clinton-victims-of-war/
8941,https://www.snopes.com/fact-check/chipotle-gmo-bioterror/
8942,https://www.snopes.com/fact-check/burned-dog-facebook-photo/
8943,https://www.snopes.com/fact-check/deleted-tamir-rice-photo/
8944,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
8945,https://www.snopes.com/fact-check/canada-refugee-benefits/
8946,https://www.snopes.com/fact-check/cut-onions-contamination/
8947,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
8948,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8949,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8950,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
8951,https://www.snopes.com/fact-check/white-house-comment-line-trump/
8952,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
8953,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
8954,https://www.snopes.com/fact-check/fake-whale-surfer-photo/
8955,https://www.snopes.com/fact-check/muslims-propane-home-depot/
8956,https://www.snopes.com/fact-check/obama-begun-confiscating-guns-force/
8957,https://www.snopes.com/fact-check/facebook-cold-stone-pregnancy-discount/
8958,https://www.snopes.com/fact-check/fake-ted-yoho-quote/
8959,https://www.snopes.com/fact-check/mcdonalds-getting-rid-dollar-menu/
8960,https://www.snopes.com/fact-check/samuel-l-jackson-shooter-crazy-white-dude/
8961,https://www.snopes.com/fact-check/jc-penney-fairview-heights-flag-controversy/
8962,https://www.snopes.com/fact-check/ted-cruz-netflix-and-chill-contest/
8963,https://www.snopes.com/fact-check/jalal-brothers-shot-video/
8964,https://www.snopes.com/fact-check/donald-trump-primary-ballots/
8965,https://www.snopes.com/fact-check/organ-donors-still-alive-not-anesthetized/
8966,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
8967,https://www.snopes.com/fact-check/canada-refugee-benefits/
8968,https://www.snopes.com/fact-check/cut-onions-contamination/
8969,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
8970,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8971,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8972,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
8973,https://www.snopes.com/fact-check/white-house-comment-line-trump/
8974,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
8975,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
8976,https://www.snopes.com/fact-check/wartnaby-hope-farms-refugees/
8977,https://www.snopes.com/fact-check/transgender-pronouns-fine-nyc/
8978,https://www.snopes.com/fact-check/gas-station-shuns-serviceman/
8979,https://www.snopes.com/fact-check/new-hoverboard-law/
8980,https://www.snopes.com/fact-check/charlie-brown-racist-franklin/
8981,https://www.snopes.com/fact-check/asteroid-christmas-eve/
8982,https://www.snopes.com/fact-check/white-christmas-petition-video/
8983,https://www.snopes.com/fact-check/fake-donald-trump-drops-out/
8984,https://www.snopes.com/fact-check/lindsey-graham-statement-presidential-race-fake/
8985,https://www.snopes.com/fact-check/donald-trump-fake-tweet/
8986,https://www.snopes.com/fact-check/hillary-clinton-stupid-quote/
8987,https://www.snopes.com/fact-check/teen-hector-cruz-contracts-herpes-condom-challenge/
8988,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
8989,https://www.snopes.com/fact-check/canada-refugee-benefits/
8990,https://www.snopes.com/fact-check/cut-onions-contamination/
8991,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
8992,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8993,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8994,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
8995,https://www.snopes.com/fact-check/white-house-comment-line-trump/
8996,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
8997,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
8998,https://www.snopes.com/fact-check/syrian-refugees-disease/
8999,https://www.snopes.com/fact-check/donald-trumps-son-game-hunting-photos/
9000,https://www.snopes.com/fact-check/obama-black-panther-photo/
9001,https://www.snopes.com/fact-check/female-killer-las-vegas-shouted-allahu-akbar/
9002,https://www.snopes.com/fact-check/false-miss-colombia-suicide/
9003,https://www.snopes.com/fact-check/bernie-sanders-site-blocked-military-bases/
9004,https://www.snopes.com/fact-check/otter-genetically-inferior/
9005,https://www.snopes.com/fact-check/photograph-cliff-hanger-isnt-quite-seems/
9006,https://www.snopes.com/fact-check/marines-letter-michelle-obama/
9007,https://www.snopes.com/fact-check/obama-gives-san-bernardino-terrorists-islamic-funeral/
9008,https://www.snopes.com/fact-check/false-star-wars-fan-beaten-sharing-spoilers/
9009,https://www.snopes.com/fact-check/piglet-disney-muslim-demand/
9010,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9011,https://www.snopes.com/fact-check/canada-refugee-benefits/
9012,https://www.snopes.com/fact-check/cut-onions-contamination/
9013,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9014,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9015,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9016,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9017,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9018,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9019,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9020,https://www.snopes.com/fact-check/bernie-sanders-campaign-data-breach-controversy/
9021,https://www.snopes.com/fact-check/paul-lepage-homeless-quote/
9022,https://www.snopes.com/fact-check/newt-gingrich-tweeted-san-bernardino-attack-november/
9023,https://www.snopes.com/fact-check/ted-cruz-literally-talks-god/
9024,https://www.snopes.com/fact-check/arapahoe-school-shooting-stopped-armed-sro/
9025,https://www.snopes.com/fact-check/burger-king-sharia-law/
9026,https://www.snopes.com/fact-check/false-ikea-selling-a-swastika-table/
9027,https://www.snopes.com/fact-check/muslims-declare-december-24th-islamic-holiday/
9028,https://www.snopes.com/fact-check/mixture-obama-195-million-muslim-holiday/
9029,https://www.snopes.com/fact-check/false-darkest-baby-world/
9030,https://www.snopes.com/fact-check/county-sheriff-urges-arming/
9031,https://www.snopes.com/fact-check/mixture-bill-nye-booed-waco/
9032,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9033,https://www.snopes.com/fact-check/canada-refugee-benefits/
9034,https://www.snopes.com/fact-check/cut-onions-contamination/
9035,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9036,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9037,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9038,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9039,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9040,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9041,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9042,https://www.snopes.com/fact-check/true-jews-are-more-often-victims-of-hate-crimes-than-muslims/
9043,https://www.snopes.com/fact-check/toddlers-killed-americans-terrorists/
9044,https://www.snopes.com/fact-check/ferrero-rocher-chocolates-maggots-video/
9045,https://www.snopes.com/fact-check/missouri-propane-tank-bomb-warning/
9046,https://www.snopes.com/fact-check/cookie-dough-explodes-shoplifting-incident/
9047,https://www.snopes.com/fact-check/hipaa-medical-hack-insurance-claim-denials/
9048,https://www.snopes.com/fact-check/chemtrails-switch-photo/
9049,https://www.snopes.com/fact-check/charlie-brown-christmas-christian-content-warnings/
9050,https://www.snopes.com/fact-check/vintage-daisy-gun-ad/
9051,https://www.snopes.com/fact-check/letter-death-row-inmate/
9052,https://www.snopes.com/fact-check/pope-francis-shares-instagram-selfie/
9053,https://www.snopes.com/fact-check/jack-johnsons-monkey-wrench/
9054,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9055,https://www.snopes.com/fact-check/canada-refugee-benefits/
9056,https://www.snopes.com/fact-check/cut-onions-contamination/
9057,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9058,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9059,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9060,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9061,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9062,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9063,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9064,https://www.snopes.com/fact-check/isis-killing-babies-syndrome/
9065,https://www.snopes.com/fact-check/muslim-woman-sworn-new-york-city-civil-judge/
9066,https://www.snopes.com/fact-check/isis-fatwa-kill-puppies/
9067,https://www.snopes.com/fact-check/ps-169-pledge-allegiance-holiday-ban-controversy/
9068,https://www.snopes.com/fact-check/north-carolina-town-rejects-solar-panels/
9069,https://www.snopes.com/fact-check/obama-iq-test/
9070,https://www.snopes.com/fact-check/should-we-drug-test-welfare-recipients/
9071,https://www.snopes.com/fact-check/judge-arrest-the-president-congress/
9072,https://www.snopes.com/fact-check/rachel-hoffman/
9073,https://www.snopes.com/fact-check/crosseyed-man-strangles-girlfriend/
9074,https://www.snopes.com/fact-check/lebanon-mo-walmart-cell-phone-rumor/
9075,https://www.snopes.com/fact-check/false-stanley-kubrick-faked-moon-landings/
9076,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9077,https://www.snopes.com/fact-check/canada-refugee-benefits/
9078,https://www.snopes.com/fact-check/cut-onions-contamination/
9079,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9080,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9081,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9082,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9083,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9084,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9085,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9086,https://www.snopes.com/fact-check/false-stanley-kubrick-faked-moon-landings/
9087,https://www.snopes.com/fact-check/california-banned-45-acp-ammunition/
9088,https://www.snopes.com/fact-check/el-chapo-threatens-isis/
9089,https://www.snopes.com/fact-check/hot-ticket/
9090,https://www.snopes.com/fact-check/adele-white-privilege-petition/
9091,https://www.snopes.com/fact-check/angry-atheists-ban-bible/
9092,https://www.snopes.com/fact-check/prophet-mohammed-london-buses/
9093,https://www.snopes.com/fact-check/tashfeen-malik-face-photo/
9094,https://www.snopes.com/fact-check/safyre-terry-christmas-card/
9095,https://www.snopes.com/fact-check/oprah-winfrey-pregnant-61/
9096,https://www.snopes.com/fact-check/jimmy-carter-banned-iranian-immigrants/
9097,https://www.snopes.com/fact-check/obama-caliph-isis-photo/
9098,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9099,https://www.snopes.com/fact-check/canada-refugee-benefits/
9100,https://www.snopes.com/fact-check/cut-onions-contamination/
9101,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9102,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9103,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9104,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9105,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9106,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9107,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9108,https://www.snopes.com/fact-check/trump-wants-shut-internet/
9109,https://www.snopes.com/fact-check/legal-drinking-age-raised/
9110,https://www.snopes.com/fact-check/donald-trump-adolf-hitler-fake-news/
9111,https://www.snopes.com/fact-check/jimmy-carters-cancer-cured-marijuana/
9112,https://www.snopes.com/fact-check/donald-trump-disqualified-president/
9113,https://www.snopes.com/fact-check/will-quoting-the-bible-be-made-illegal/
9114,https://www.snopes.com/fact-check/john-lennon-gun-death-rate/
9115,https://www.snopes.com/fact-check/lirr-dry-run/
9116,https://www.snopes.com/fact-check/paige-yore-walmart/
9117,https://www.snopes.com/fact-check/kristen-bell-crisis-actor/
9118,https://www.snopes.com/fact-check/serial-killer-heart-transplant/
9119,https://www.snopes.com/fact-check/72-dhs-employees-terrorist-watch-list/
9120,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9121,https://www.snopes.com/fact-check/canada-refugee-benefits/
9122,https://www.snopes.com/fact-check/cut-onions-contamination/
9123,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9124,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9125,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9126,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9127,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9128,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9129,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9130,https://www.snopes.com/fact-check/chuck-yeager-donald-trump-endorsement/
9131,https://www.snopes.com/fact-check/dearborn-michigan-pro-isis-rally/
9132,https://www.snopes.com/fact-check/burqa-crossing-guard-lawsuit/
9133,https://www.snopes.com/fact-check/san-bernardino-not-text-hoax/
9134,https://www.snopes.com/fact-check/mass-shootings-obama/
9135,https://www.snopes.com/fact-check/san-bernardino-shooting-pork-insult/
9136,https://www.snopes.com/fact-check/condom-challenge-death/
9137,https://www.snopes.com/fact-check/hairband-condoms-fake-news/
9138,https://www.snopes.com/fact-check/howard-stern-democrat-quote/
9139,https://www.snopes.com/fact-check/ronda-rousey-muggers/
9140,https://www.snopes.com/fact-check/bunny-friend-playground-shooting/
9141,https://www.snopes.com/fact-check/mark-zuckerberg-facebook-giveaway-scam/
9142,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9143,https://www.snopes.com/fact-check/canada-refugee-benefits/
9144,https://www.snopes.com/fact-check/cut-onions-contamination/
9145,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9146,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9147,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9148,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9149,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9150,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9151,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9152,https://www.snopes.com/fact-check/351-mass-shootings/
9153,https://www.snopes.com/fact-check/homeless-veteran-helpline/
9154,https://www.snopes.com/fact-check/donald-trump-grandfather-prostitution/
9155,https://www.snopes.com/fact-check/obama-fines-abc-charlie-brown-christmas/
9156,https://www.snopes.com/fact-check/exploitation-nation/
9157,https://www.snopes.com/fact-check/planned-parenthood-shooter-transgender/
9158,https://www.snopes.com/fact-check/buffalo-wild-wings-gun-controversy/
9159,https://www.snopes.com/fact-check/isis-middle-eastern-men-dealership/
9160,https://www.snopes.com/fact-check/syrian-refugee-orphan-guns/
9161,https://www.snopes.com/fact-check/federal-study-3000-smoke-marijuana/
9162,https://www.snopes.com/fact-check/obama-muslim-refugees-navajo-land/
9163,https://www.snopes.com/fact-check/bill-bennett-donald-trump-quote/
9164,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9165,https://www.snopes.com/fact-check/canada-refugee-benefits/
9166,https://www.snopes.com/fact-check/cut-onions-contamination/
9167,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9168,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9169,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9170,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9171,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9172,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9173,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9174,https://www.snopes.com/fact-check/fema-waffle-house-index/
9175,https://www.snopes.com/fact-check/michelle-obama-white-folks-quote/
9176,https://www.snopes.com/fact-check/chick-fil-cole-slaw-january-18/
9177,https://www.snopes.com/fact-check/showtime-dexter-returns-rumor/
9178,https://www.snopes.com/fact-check/102-lb-shrimp/
9179,https://www.snopes.com/fact-check/black-friday-lady-steals-kid/
9180,https://www.snopes.com/fact-check/secret-cards-against-humanity-card/
9181,https://www.snopes.com/fact-check/cetacean-harvestation/
9182,https://www.snopes.com/fact-check/dwight-eisenhower-racial-background/
9183,https://www.snopes.com/fact-check/fart-burns-67-calories/
9184,https://www.snopes.com/fact-check/national-geographic-murdoch/
9185,https://www.snopes.com/fact-check/target-coupon-scam-facebook/
9186,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9187,https://www.snopes.com/fact-check/canada-refugee-benefits/
9188,https://www.snopes.com/fact-check/cut-onions-contamination/
9189,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9190,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9191,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9192,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9193,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9194,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9195,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9196,https://www.snopes.com/fact-check/undercover-parcel-service/
9197,https://www.snopes.com/fact-check/41-lb-rat-photo/
9198,https://www.snopes.com/fact-check/campbells-customer-service-facebook/
9199,https://www.snopes.com/fact-check/millions-flee-texas-pot-rabbit-plague/
9200,https://www.snopes.com/fact-check/new-york-easter-cross-light-display/
9201,https://www.snopes.com/fact-check/syrian-children-killed-paris-attacks/
9202,https://www.snopes.com/fact-check/keanu-reeves-tragedy-quote/
9203,https://www.snopes.com/fact-check/abe-lincoln-racist-protest-sign/
9204,https://www.snopes.com/fact-check/superman-1950-poster-diversity/
9205,https://www.snopes.com/fact-check/trump-syria-mexico-border-crossing/
9206,https://www.snopes.com/fact-check/toby-keith-syrian-refugees-concert/
9207,https://www.snopes.com/fact-check/obama-va-merry-christmas-tree-ban/
9208,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9209,https://www.snopes.com/fact-check/canada-refugee-benefits/
9210,https://www.snopes.com/fact-check/cut-onions-contamination/
9211,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9212,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9213,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9214,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9215,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9216,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9217,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9218,https://www.snopes.com/fact-check/isis-wwe-attack/
9219,https://www.snopes.com/fact-check/helium-infused-wine/
9220,https://www.snopes.com/fact-check/orland-mall-isis-threat/
9221,https://www.snopes.com/fact-check/the-bunny-man-photo/
9222,https://www.snopes.com/fact-check/chattanooga-shooter-refugee/
9223,https://www.snopes.com/fact-check/tip-non-immigrants/
9224,https://www.snopes.com/fact-check/refugee-nidal-hasan/
9225,https://www.snopes.com/fact-check/netherlands-bans-united-states/
9226,https://www.snopes.com/fact-check/syria-refugee-child-surrender/
9227,https://www.snopes.com/fact-check/donald-trump-muslims-id/
9228,https://www.snopes.com/fact-check/putin-forgive-terrorists-quote/
9229,https://www.snopes.com/fact-check/anne-frank-refugee/
9230,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9231,https://www.snopes.com/fact-check/canada-refugee-benefits/
9232,https://www.snopes.com/fact-check/cut-onions-contamination/
9233,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9234,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9235,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9236,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9237,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9238,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9239,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9240,https://www.snopes.com/fact-check/steve-jobs-father/
9241,https://www.snopes.com/fact-check/kohls-thanksgiving-coupon-scam/
9242,https://www.snopes.com/fact-check/asylum-seekers-luxury-hotels/
9243,https://www.snopes.com/fact-check/tidy-cats-breathing-problems/
9244,https://www.snopes.com/fact-check/child-victims-paris-attacks/
9245,https://www.snopes.com/fact-check/nyc-subway-isis-warning/
9246,https://www.snopes.com/fact-check/abu-azrael/
9247,https://www.snopes.com/fact-check/muslim-women-usa/
9248,https://www.snopes.com/fact-check/muslims-in-japan/
9249,https://www.snopes.com/fact-check/tsarnaev-refugees/
9250,https://www.snopes.com/fact-check/tbi-black-friday-warning/
9251,https://www.snopes.com/fact-check/usps-christmas-stamps-obama/
9252,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9253,https://www.snopes.com/fact-check/canada-refugee-benefits/
9254,https://www.snopes.com/fact-check/cut-onions-contamination/
9255,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9256,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9257,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9258,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9259,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9260,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9261,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9262,https://www.snopes.com/fact-check/isis-tracking-support-paris-avatars/
9263,https://www.snopes.com/fact-check/syrian-refugees-arrive-winston-salem/
9264,https://www.snopes.com/fact-check/latest-starving-refugees-syria/
9265,https://www.snopes.com/fact-check/starbucks-christian-cup/
9266,https://www.snopes.com/fact-check/zouheir/
9267,https://www.snopes.com/fact-check/obama-military-christmas-ban/
9268,https://www.snopes.com/fact-check/fappy-arrested-seaworld/
9269,https://www.snopes.com/fact-check/refugees-new-orleans/
9270,https://www.snopes.com/fact-check/big-pie-in-the-sky/
9271,https://www.snopes.com/fact-check/fox-news-obamacare-enrollment-chart/
9272,https://www.snopes.com/fact-check/facebook-god-bless-ban/
9273,https://www.snopes.com/fact-check/dairy-queen-dairy-free/
9274,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9275,https://www.snopes.com/fact-check/canada-refugee-benefits/
9276,https://www.snopes.com/fact-check/cut-onions-contamination/
9277,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9278,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9279,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9280,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9281,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9282,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9283,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9284,https://www.snopes.com/fact-check/soy-sauce-made-human-hair/
9285,https://www.snopes.com/fact-check/man-feeds-cheating-fiancee-parents-bbq/
9286,https://www.snopes.com/fact-check/red-cross-nurse-normandy-beach/
9287,https://www.snopes.com/fact-check/hillary-crossed-fingers/
9288,https://www.snopes.com/fact-check/42-lb-frog-photo/
9289,https://www.snopes.com/fact-check/rumblr/
9290,https://www.snopes.com/fact-check/mizzou-hunger-strike-butler-wealthy/
9291,https://www.snopes.com/fact-check/roddenberry-plane-crash/
9292,https://www.snopes.com/fact-check/nordstrom-christmas-sign/
9293,https://www.snopes.com/fact-check/obama-orders-2350-dollar-tax-rebate-november/
9294,https://www.snopes.com/fact-check/orcas-plastic-bags/
9295,https://www.snopes.com/fact-check/jennifer-aniston-homeless-story/
9296,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9297,https://www.snopes.com/fact-check/canada-refugee-benefits/
9298,https://www.snopes.com/fact-check/cut-onions-contamination/
9299,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9300,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9301,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9302,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9303,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9304,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9305,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9306,https://www.snopes.com/fact-check/fiercefemtivist-nurse-racist-parents/
9307,https://www.snopes.com/fact-check/purses-missing-cats/
9308,https://www.snopes.com/fact-check/bigfoot-captured-history-channel/
9309,https://www.snopes.com/fact-check/female-bodybuilders/
9310,https://www.snopes.com/fact-check/cracker-barrel-segregation/
9311,https://www.snopes.com/fact-check/ophiuchus-zodiac-change/
9312,https://www.snopes.com/fact-check/champagne-study-health-benefits/
9313,https://www.snopes.com/fact-check/google-black-lives-matter/
9314,https://www.snopes.com/fact-check/marco-rubio-rape-victims/
9315,https://www.snopes.com/fact-check/hunters-moon-two-suns/
9316,https://www.snopes.com/fact-check/ben-carson-jesus-painting/
9317,https://www.snopes.com/fact-check/san-jose-alien/
9318,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
9319,https://www.snopes.com/fact-check/canada-refugee-benefits/
9320,https://www.snopes.com/fact-check/cut-onions-contamination/
9321,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
9322,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9323,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
9324,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
9325,https://www.snopes.com/fact-check/white-house-comment-line-trump/
9326,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
9327,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
9328,https://www.snopes.com/fact-check/abortion-reversal/
9329,https://www.snopes.com/fact-check/simon-malls-roosevelt-field-christmas-ban/
9330,https://www.snopes.com/fact-check/jennifer-aniston-friends-reunion/
9331,https://www.snopes.com/fact-check/ikea-wireless-bungee-jumping-video/
9332,https://www.snopes.com/fact-check/jetman-dubai-viral-video/
9333,https://www.snopes.com/fact-check/bindi-irwin-dwts/
9334,https://www.snopes.com/fact-check/starbucks-red-christmas-cups/
9335,https://www.snopes.com/fact-check/sweden-refugee-center-arson/
9336,https://www.snopes.com/fact-check/avril-lavigne-dead-conspiracy-theory/
9337,https://www.snopes.com/fact-check/congress-255-days-off-calendar/
